id,comment,comment_ko
6813,Pitch-perfect for modern tastes,
6814,Good for layering with the original Prada Candy,
6815,Great for young girls,
6816,Perfect for fall/winter,
6817,Suitable for informal and business occasions,
6818,Inoffensive and unique,
6819,Lasts for 4-6 hours on skin,
6820,Elegant and modern fragrance,
6821,Becomes softer as the day goes by,
6822,Soft and charming fragrance,
6823,Warm and cozy scent,
6824,"Innocent, pure, and feminine scent",
6825,Roberto Cavalli,
6826,"Woody, orchid and vanilla notes create a sophisticated scent",
6827,Affordable price point,
6828,Charismatic and grown-up orchid scent,
6829,Smooth and well-balanced fragrance,
6830,Velvety texture with a balanced sweetness,
6831,Rich and boozy floral fragrance,
6832,Flexible in terms of when to wear it,
6833,Jean Paul Gaultier,
6834,Unique and distinctive scent,
6835,Bright and sparkling orange notes,
6836,Long-lasting with good sillage,
6837,Radiates well and gets noticed,
6838,Great for those who want to go on the wild side,
6839,Unapologetically synthetic with a tongue-in-cheek vibe,
6840,Positive feel-good scent,
6841,Clean and elegant fragrance,
6842,Poetic fragrance,
6843,"Smooth, glassy edges",
6844,Beautifully structured fragrance,
6845,Stunningly clean perfume,
6846,Intricate woody floral green scent,
6847,Easy to see why it's highly recommended as the best iris fragrance,
6848,Excellent longevity,
6849,Ariana Grande,
6850,Iridescence of the bottle is pretty,
6851,"Soft, sweet and girly fragrance from start to finish",
6852,Sweet Dark Berries covered Soft Vanilla Marshmallows,
6853,Good sweater fragrance,
6854,Plum and black currant stand out notes,
6855,Moderate silage,
6856,Longevity of 3-4 hours,
6857,Fragram Photos,
6858,Perfume Pyramid,
6859,Designer Afnan,
6860,Turathi Blue,
6861,Mystique Bouquet,
6862,Turathi Brown,
6863,Cherry Bouquet,
6864,Rare Carbon,
6865,Carner Barcelona,
6866,Soft and creamy with notes of almond,
6867,Suitable for both day and night in spring and fall,
6868,Stunning on the skin with warm notes of tonka and woods,
6869,Hauntingly beautiful and enchanting scent,
6870,Balanced between powdery clean and sugary sour notes,
6871,Positive reviews from everyone who smelled it,
6872,Great sillage and longevity,
6873,Sol de Janeiro,
6874,Ideal for summer,
6875,Beautiful sweet airy scent,
6876,Similar to BR540 and Baccarat Rouge,
6877,Smells clean and sweet,
6878,Safe blind buy if you like similar fragrances,
6879,Bright pink fruity floral scent on clothing,
6880,All scents in line are beautiful,
6881,Etat Libre d'Orange,
6882,Buy this fragrance atLuckyScent,
6883,Very mysterious and airy fragrance,
6884,"Has a moody, sophisticated scent",
6885,Can be considered unisex or shared,
6886,"Creates a cool, fresh, thunderstorm-like atmosphere",
6887,Reminds some of a rainy night in the city,
6888,Has a depth and dichotomy that is intriguing,
6889,Unique and beautiful scent,
6890,"Clean, gentle, effortless elegance",
6891,Naturally beautiful and expensive smelling,
6892,Develops into an exquisite fragrance,
6893,Can overspray without offending or giving headache,
6894,Woody and calming with a hint of leather,
6895,Inspired by rare Yunnan tea,
6896,"Unisex, perhaps more masculine than feminine",
6897,Artistic and refined fragrance,
6898,Historical relevance,
6899,Intriguing and mysterious,
6900,Ethereal and delicate,
6901,Stunning bottle design,
6902,"Unique, musky green suede scent",
6903,Splendidness itself,
6904,Evoke childhood memories,
6905,Unique and sophisticated scent,
6906,Sophisticated tea and wood notes,
6907,Fruity sweetness without being overly syrupy,
6908,Good for cold weather and cozy occasions,
6909,Unisex fragrance,
6910,Opens with a pleasant fig note,
6911,Long-lasting,
6912,Gets compliments from men,
6913,Lorenzo Villoresi,
6914,Powdery and elegant scent,
6915,Ideal for people who love powdery fragrances,
6916,Long-lasting fragrance,
6917,Heavenly good perfume,
6918,Clean and fresh aroma,
6919,Complex and original scent,
6920,Great gift for special occasions,
6921,"Subtle, charming, and elegant fragrance",
6922,"Luxurious, sparkling and soapy green floral",
6923,Sweet juicy white floral with no skanky or indolic quality,
6924,Timeless beauty and aristocratic sophistication,
6925,Beautifully composed with fruit and flowers,
6926,Addicting creamy dry down,
6927,Sultry and sensual powerful but never loud,
6928,Takes you on a journey to a beautiful forest in Autumn,
6929,BDK Parfums,
6930,Buy this fragrance atLuckyScent,
6931,Pleasant and delightful scent,
6932,Uplifting and easy to wear,
6933,Addictive scent with good longevity,
6934,Fruity floral with a slight edge of sophistication,
6935,"A favorite sweet, fruity, sexy, flirty fragrance",
6936,Good for adults,
6937,Paris Hilton,
6938,Girly and feminine fragrance,
6939,"Light, sweet and playful scent",
6940,Champagne and passion fruit notes are prominent,
6941,Fruity and fun bubblegum scent,
6942,Great for date nights,
6943,Safe gift and travel fragrance,
6944,Nice tropical powdery flowery scent after a few hours,
6945,Clean and fresh scent,
6946,Charming and lovely creation,
6947,Sophisticated and graceful,
6948,Comforting and nostalgic,
6949,Great for spring and summer,
6950,Quality work,
6951,Moderate sillage and longevity,
6952,Unisex fragrance,
6953,Very masculine and perfect for winter,
6954,Great longevity and projection,
6955,"Captures the spirit of the big, bold 80s",
6956,"Rich, smooth and deep scent",
6957,Similar to another classic fragrance from the 80s,
6958,A masterpiece with excellent quality ingredients,
6959,Expertly measured amount of herbs and carnation,
6960,Attractive and recommended,
6961,Fresh and clean scent,
6962,Great for daily wear during summer season,
6963,Beautiful rose note that doesn't feel artificial,
6964,Soft and textured fragrance with good longevity for an EDT,
6965,Original yet safe middle ground between Chypre and fresh scents,
6966,Luxurious air freshener that receives many compliments,
6967,Safe scent suitable for various occasions,
6968,Suitable for those who prefer musky fragrances,
6969,Gorgeous bottle design,
6970,Novel take on spicy orientals,
6971,Breathtaking and glamorous,
6972,Fusion of hot and cold notes,
6973,Intense peppery cinnamon,
6974,Recalls visuals of sand dunes and broken temples,
6975,An explosion of floral light,
6976,Freshness and brevity in scent,
6977,Well-crafted fragrance,
6978,Pleasant and charming scent,
6979,Light and fluffy with hints of wood and honey,
6980,Rewarding on close encounters,
6981,Safe for anyone to wear,
6982,Good for special occasions,
6983,Aphrodisiac effect on some people,
6984,Highly regarded in France,
6985,Elegant and mysterious fragrance,
6986,Good quality and smell,
6987,Unique blend of notes,
6988,Suitable for special occasions,
6989,Well-blended buttery iris note,
6990,Shares DNA with original Interlude,
6991,Represents nobility and rebellion,
6992,Masculine and unisex scent,
6993,Yves Rocher,
6994,Positive and happy element,
6995,Sweet and fruity scent,
6996,Inexpensive,
6997,Uplifting and good for summer,
6998,Good mood fragrance,
6999,Uncomplicated and fresh,
7000,Not artificial,
7001,Good quality,
7002,Freshly sliced peaches and gorgeous rose scent,
7003,Unique and exotic,
7004,Can be both sexy and romantic,
7005,"Exciting, passionate, sexy, mysterious, romantic, and a little shy",
7006,Feminine but still wearable for all genders,
7007,"Irresistible beauty of youth, freedom of wealth, gift of originality",
7008,Friendly and knowledgeable Kilian reps at Saks,
7009,Est̩e Lauder,
7010,"Warm, woody, and deep fragrance",
7011,Well-balanced silage and lasting power,
7012,Clean and office-friendly scent,
7013,Lively and youthful bouquet of citrus and floral notes,
7014,Sunny and well-rounded scent,
7015,Authentic and perfect fruit notes,
7016,"Mellow, calm, and rounded fragrance",
7017,Elegant and reassuring,
7018,"Polite, clean, and delicate",
7019,Classy and fresh,
7020,Gentle and sophisticated,
7021,Versatile for any occasion and season,
7022,Solid and well-composed scent,
7023,Subtle but long lasting,
7024,Sexy and seductive,
7025,Parfums de Marly,
7026,Unique and powerful,
7027,Long-lasting longevity,
7028,Very strong projection,
7029,Masculine and rugged scent,
7030,Compliment-getter,
7031,Not as pretty as other fragrances,
7032,Suitable for all seasons,
7033,Sillage and longevity are good for an EDT,
7034,High quality and well-crafted,
7035,"Sophisticated, clean, and feminine",
7036,Great choice for spring and summer,
7037,Lovely orange blossom scent,
7038,Light and natural smelling floral,
7039,Linear and very wearable,
7040,Suitable for many occasions,
7041,Dolce&Gabbana,
7042,Good quality fragrance,
7043,Gorgeous bottle design,
7044,Unique fig and pimento notes,
7045,Masculine scent,
7046,Versatile for different occasions,
7047,Excellent opening,
7048,Good sillage and longevity,
7049,Pleasant and inoffensive scent,
7050,Smooth and balanced scent,
7051,Versatile for day or night wear,
7052,High quality fragrance,
7053,Can be worn in almost any occasion,
7054,Filled with sweet lavender concoction,
7055,Excellent longevity and projection,
7056,Beast mode fragrance,
7057,Histoires de Parfums,
7058,Suitable for both masculine and feminine genders,
7059,Unique and unconventional approach to fragrance,
7060,Powerful and long-lasting scent,
7061,Sweet and sensuous gourmand notes,
7062,Great for winter or summer wear,
7063,High-quality ingredients and composition,
7064,Bright and fresh opening of roses and carnations,
7065,Good for casual and everyday wear,
7066,Creamy vanilla orange smell,
7067,Pleasant and soothing fragrance,
7068,Highly energetic,
7069,Decent projection and longevity,
7070,Pure orange with spices and woods,
7071,Attractive aroma for summer season,
7072,Impressive dry down,
7073,Interesting and unique scent,
7074,Sweet without being overly sweet,
7075,Good longevity,
7076,Fresh and perfect for summer,
7077,Lovely and natural pear scent,
7078,Beautiful fruity soap scent,
7079,Unisex fragrance,
7080,Juicy and creamy sandalwood notes,
7081,Est̩e Lauder,
7082,Complex green floral scent,
7083,Refined and elegant fragrance,
7084,Long-lasting with great sillage,
7085,Perfectly balanced garden floral,
7086,Lush and silken powdery dry down,
7087,Instant confidence booster,
7088,Transformative power of perfume,
7089,Edgy leather and berries scent,
7090,Strong white flower scent but not overpowering,
7091,Captures girlishness while being for women,
7092,Affordable alternative to Givenchy Amarige,
7093,Good for daily wear,
7094,Light floral scent combined with wild fruit,
7095,Modern take on Amarige,
7096,Fresh and not over the top,
7097,"Ladylike, elegant, and classically feminine",
7098,Affordable price,
7099,Creamy white floral notes with oomph,
7100,Sophisticated and unique scent,
7101,"Delicate, soft, and fresh scent",
7102,Light-hearted and innocent,
7103,Great low-budget dupe for Pure Poison,
7104,Sophisticated scent which is flirty and great for younger age group,
7105,Jo Malone London,
7106,Sophisticated and elegant aroma,
7107,Unique and beautiful aroma,
7108,Uplifting and comfortable scent,
7109,Works beautifully in colder weather,
7110,Warm and inviting for women,
7111,High quality and full-bodied fragrance,
7112,Fresh ginger and liquid amber notes,
7113,Carolina Herrera,
7114,"Soft, clean, and not overly sweet",
7115,Great for clubbing and partying,
7116,Good performance and sillage,
7117,"Strong, playful, and inviting opening",
7118,"Unique accord of absinthe, anise, and fennel",
7119,Seductive and musky dry down,
7120,Good blind buy for compliments,
7121,Histoires de Parfums,
7122,Buy this fragrance atLuckyScent,
7123,"Creamy, vanillic, pleasantly spicy, not skimping on raw materials",
7124,"Masculine but not stereotypically so, versatile for all genders",
7125,Easy to wear and keeps away from typical oriental pitfalls,
7126,"Classy, quiet sophistication without unnecessary formality",
7127,Incorporates herbal elements for a warm milk tea vibe,
7128,Excellent raw materials and well balanced accord,
7129,Best for summer and summer nights,
7130,Fruity and sweet with a hint of depth,
7131,Addictive and seductive fragrance,
7132,"Divine and beautiful combination of blackcurrant, red fruits, and citrus",
7133,Ideal for warm seasons day and night,
7134,Suitable for women of all ages,
7135,Layered with rich base notes of musk and amber,
7136,"Loved by those who prefer fruity, vanilla, watery, sweet or citrus scents",
7137,Yves Saint Laurent,
7138,Pleasing and soft scent that is masculine without screechy elements,
7139,Versatile and solid fragrance that works well for spring and year-round,
7140,Distinct rose note sets it apart from other LHomme fragrances,
7141,Beautiful flanker that does not smell generic or low quality,
7142,Successful marriage of sweet and fresh notes,
7143,Great for summer and a stunning date scent,
7144,Lasts up to 8 hours with strong performance in the first hour,
7145,Jean Paul Gaultier,
